site,parameter,date,year,month,day,hour,aqi,unit,duration,qc_name,aqi_categ
Hanoi,PM2.5 - Principal,2018-02-19T20:00:00Z,2018,02,19,20,118,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-19T21:00:00Z,2018,02,19,21,116,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-19T22:00:00Z,2018,02,19,22,99,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-19T23:00:00Z,2018,02,19,23,83,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T00:00:00Z,2018,02,20,00,84,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T01:00:00Z,2018,02,20,01,89,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T02:00:00Z,2018,02,20,02,97,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T03:00:00Z,2018,02,20,03,112,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T04:00:00Z,2018,02,20,04,108,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T05:00:00Z,2018,02,20,05,107,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T06:00:00Z,2018,02,20,06,97,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T07:00:00Z,2018,02,20,07,89,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T08:00:00Z,2018,02,20,08,84,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T09:00:00Z,2018,02,20,09,91,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T10:00:00Z,2018,02,20,10,97,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T11:00:00Z,2018,02,20,11,107,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T12:00:00Z,2018,02,20,12,111,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T13:00:00Z,2018,02,20,13,117,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T14:00:00Z,2018,02,20,14,113,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T15:00:00Z,2018,02,20,15,110,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T16:00:00Z,2018,02,20,16,115,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T17:00:00Z,2018,02,20,17,117,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T18:00:00Z,2018,02,20,18,109,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-20T19:00:00Z,2018,02,20,19,98,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T20:00:00Z,2018,02,20,20,99,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T21:00:00Z,2018,02,20,21,96,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T22:00:00Z,2018,02,20,22,91,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-20T23:00:00Z,2018,02,20,23,92,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T00:00:00Z,2018,02,21,00,87,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T01:00:00Z,2018,02,21,01,85,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T02:00:00Z,2018,02,21,02,91,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T03:00:00Z,2018,02,21,03,95,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T04:00:00Z,2018,02,21,04,92,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T05:00:00Z,2018,02,21,05,88,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T06:00:00Z,2018,02,21,06,84,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T07:00:00Z,2018,02,21,07,76,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T08:00:00Z,2018,02,21,08,75,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T09:00:00Z,2018,02,21,09,74,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T10:00:00Z,2018,02,21,10,74,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T11:00:00Z,2018,02,21,11,77,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T12:00:00Z,2018,02,21,12,79,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T13:00:00Z,2018,02,21,13,80,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T14:00:00Z,2018,02,21,14,85,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T15:00:00Z,2018,02,21,15,94,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T16:00:00Z,2018,02,21,16,94,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T17:00:00Z,2018,02,21,17,92,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T18:00:00Z,2018,02,21,18,87,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T19:00:00Z,2018,02,21,19,88,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T20:00:00Z,2018,02,21,20,91,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T21:00:00Z,2018,02,21,21,93,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T22:00:00Z,2018,02,21,22,95,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-21T23:00:00Z,2018,02,21,23,94,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T00:00:00Z,2018,02,22,00,90,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T01:00:00Z,2018,02,22,01,90,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T02:00:00Z,2018,02,22,02,90,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T03:00:00Z,2018,02,22,03,88,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T04:00:00Z,2018,02,22,04,108,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-22T05:00:00Z,2018,02,22,05,132,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-22T06:00:00Z,2018,02,22,06,139,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-22T07:00:00Z,2018,02,22,07,150,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-22T08:00:00Z,2018,02,22,08,151,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-22T09:00:00Z,2018,02,22,09,152,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-22T10:00:00Z,2018,02,22,10,152,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-22T11:00:00Z,2018,02,22,11,153,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-22T12:00:00Z,2018,02,22,12,153,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-22T13:00:00Z,2018,02,22,13,129,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-22T14:00:00Z,2018,02,22,14,91,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T15:00:00Z,2018,02,22,15,72,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T16:00:00Z,2018,02,22,16,60,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T17:00:00Z,2018,02,22,17,62,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T18:00:00Z,2018,02,22,18,55,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T19:00:00Z,2018,02,22,19,59,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T20:00:00Z,2018,02,22,20,59,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T21:00:00Z,2018,02,22,21,57,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T22:00:00Z,2018,02,22,22,58,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-22T23:00:00Z,2018,02,22,23,61,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T00:00:00Z,2018,02,23,00,62,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T01:00:00Z,2018,02,23,01,62,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T02:00:00Z,2018,02,23,02,62,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T03:00:00Z,2018,02,23,03,62,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T04:00:00Z,2018,02,23,04,61,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T05:00:00Z,2018,02,23,05,60,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T06:00:00Z,2018,02,23,06,60,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T07:00:00Z,2018,02,23,07,61,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T08:00:00Z,2018,02,23,08,60,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T09:00:00Z,2018,02,23,09,63,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T10:00:00Z,2018,02,23,10,68,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T11:00:00Z,2018,02,23,11,67,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T12:00:00Z,2018,02,23,12,67,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T13:00:00Z,2018,02,23,13,72,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T14:00:00Z,2018,02,23,14,79,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T15:00:00Z,2018,02,23,15,80,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T16:00:00Z,2018,02,23,16,76,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T17:00:00Z,2018,02,23,17,77,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T18:00:00Z,2018,02,23,18,82,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T19:00:00Z,2018,02,23,19,99,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-23T20:00:00Z,2018,02,23,20,122,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-23T21:00:00Z,2018,02,23,21,148,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-23T22:00:00Z,2018,02,23,22,153,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-23T23:00:00Z,2018,02,23,23,153,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T00:00:00Z,2018,02,24,00,155,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T01:00:00Z,2018,02,24,01,158,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T02:00:00Z,2018,02,24,02,160,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T03:00:00Z,2018,02,24,03,159,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T04:00:00Z,2018,02,24,04,156,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T05:00:00Z,2018,02,24,05,152,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T06:00:00Z,2018,02,24,06,151,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T07:00:00Z,2018,02,24,07,154,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T08:00:00Z,2018,02,24,08,156,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T09:00:00Z,2018,02,24,09,163,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T10:00:00Z,2018,02,24,10,166,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T11:00:00Z,2018,02,24,11,173,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T12:00:00Z,2018,02,24,12,179,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T13:00:00Z,2018,02,24,13,181,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T14:00:00Z,2018,02,24,14,182,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T15:00:00Z,2018,02,24,15,179,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T16:00:00Z,2018,02,24,16,178,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T17:00:00Z,2018,02,24,17,179,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T18:00:00Z,2018,02,24,18,182,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T19:00:00Z,2018,02,24,19,184,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T20:00:00Z,2018,02,24,20,187,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T21:00:00Z,2018,02,24,21,190,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T22:00:00Z,2018,02,24,22,192,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-24T23:00:00Z,2018,02,24,23,193,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T00:00:00Z,2018,02,25,00,194,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T01:00:00Z,2018,02,25,01,193,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T02:00:00Z,2018,02,25,02,192,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T03:00:00Z,2018,02,25,03,190,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T04:00:00Z,2018,02,25,04,190,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T05:00:00Z,2018,02,25,05,184,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T06:00:00Z,2018,02,25,06,181,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T07:00:00Z,2018,02,25,07,179,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T08:00:00Z,2018,02,25,08,179,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T09:00:00Z,2018,02,25,09,180,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T10:00:00Z,2018,02,25,10,178,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T11:00:00Z,2018,02,25,11,174,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T12:00:00Z,2018,02,25,12,170,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T13:00:00Z,2018,02,25,13,160,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T14:00:00Z,2018,02,25,14,155,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-25T15:00:00Z,2018,02,25,15,138,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-25T16:00:00Z,2018,02,25,16,98,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-25T17:00:00Z,2018,02,25,17,82,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-25T18:00:00Z,2018,02,25,18,79,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-25T19:00:00Z,2018,02,25,19,79,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-25T20:00:00Z,2018,02,25,20,82,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-25T21:00:00Z,2018,02,25,21,89,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-25T22:00:00Z,2018,02,25,22,101,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-25T23:00:00Z,2018,02,25,23,108,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T00:00:00Z,2018,02,26,00,120,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T01:00:00Z,2018,02,26,01,142,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T02:00:00Z,2018,02,26,02,143,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T03:00:00Z,2018,02,26,03,142,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T04:00:00Z,2018,02,26,04,138,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T05:00:00Z,2018,02,26,05,131,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T06:00:00Z,2018,02,26,06,134,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T07:00:00Z,2018,02,26,07,143,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T08:00:00Z,2018,02,26,08,147,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T09:00:00Z,2018,02,26,09,147,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T10:00:00Z,2018,02,26,10,151,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T11:00:00Z,2018,02,26,11,152,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T12:00:00Z,2018,02,26,12,151,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T13:00:00Z,2018,02,26,13,140,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-26T14:00:00Z,2018,02,26,14,152,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T15:00:00Z,2018,02,26,15,154,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T16:00:00Z,2018,02,26,16,156,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T17:00:00Z,2018,02,26,17,157,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T18:00:00Z,2018,02,26,18,158,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T19:00:00Z,2018,02,26,19,162,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T20:00:00Z,2018,02,26,20,161,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T21:00:00Z,2018,02,26,21,163,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T22:00:00Z,2018,02,26,22,158,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-26T23:00:00Z,2018,02,26,23,156,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T00:00:00Z,2018,02,27,00,156,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T01:00:00Z,2018,02,27,01,156,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T02:00:00Z,2018,02,27,02,155,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T03:00:00Z,2018,02,27,03,154,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T04:00:00Z,2018,02,27,04,148,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T05:00:00Z,2018,02,27,05,135,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T06:00:00Z,2018,02,27,06,130,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T07:00:00Z,2018,02,27,07,129,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T08:00:00Z,2018,02,27,08,134,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T09:00:00Z,2018,02,27,09,151,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T10:00:00Z,2018,02,27,10,157,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T11:00:00Z,2018,02,27,11,167,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T12:00:00Z,2018,02,27,12,172,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T13:00:00Z,2018,02,27,13,169,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T14:00:00Z,2018,02,27,14,167,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T15:00:00Z,2018,02,27,15,161,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T16:00:00Z,2018,02,27,16,155,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T17:00:00Z,2018,02,27,17,153,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T18:00:00Z,2018,02,27,18,152,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2018-02-27T19:00:00Z,2018,02,27,19,140,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T20:00:00Z,2018,02,27,20,125,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T21:00:00Z,2018,02,27,21,117,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T22:00:00Z,2018,02,27,22,121,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-27T23:00:00Z,2018,02,27,23,121,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-28T00:00:00Z,2018,02,28,00,121,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-28T01:00:00Z,2018,02,28,01,119,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-28T02:00:00Z,2018,02,28,02,124,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-28T03:00:00Z,2018,02,28,03,112,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-28T04:00:00Z,2018,02,28,04,98,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-28T05:00:00Z,2018,02,28,05,99,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2018-02-28T06:00:00Z,2018,02,28,06,104,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-28T07:00:00Z,2018,02,28,07,112,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-28T08:00:00Z,2018,02,28,08,126,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2018-02-28T09:00:00Z,2018,02,28,09,130,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
